tweet_id,cleaned_text,airline_sentiment
568194520497713152,usairways sitting tarmac pit min announcement sitting,negative
568194475077570560,usairways tsa precheck isnt showing boarding pas flight tomorrowhelp usairways tsaprecheck,neutral
568194427904069632,usairways appreciate actually monitor twitter please pas along feedback ive tried calling time day,negative
568194265022648320,usairways cant help frustrated hour call u end disconnection answer especially div pref member,negative
568192271453188096,usairways dont think ive ever u airway flight went smoothly,negative
568189372362674176,usairways please improve phone system going multiple prompt amp menu told call back late flightr major fail,negative
568188243713372161,usairways service leaf lot desired flight early short staffing mean wait tarmacthanks,negative
568187959276646401,usairways late flightr flight charleston leaving flight scheduled earlier thats wrong,negative
568185352441212929,usairways im delayed cha miss connection charlotte lga good,negative
568185092163678208,usairways added seven hour day far want take odds bag carousel kc notcool,negative
568181747357229057,usairways marciaveronicaa missed uncle funeral hope find another flight thats considerate,negative
568180869120135169,usairways last flight cancelled flightled im disappointed,negative
568178085415092226,usairways lost faithful customer,negative
568175505314336768,usairways time one able help,negative
568175323470290944,usairways marsha myrtle beach greatest deserves respect praise thankyouforeverything,positive
568175282919739392,usairways seriously attendant go awol min flight delayed dont lite match either,negative
568174975028465664,usairways joined silver preferred heard customer service great pity misguided,negative
568174847450329088,usairways bad practice disappointed airline preparedhonestly last time fly guy,negative
568174802059464705,usairways well worthless regular service bunch nothing idiot suck,negative
568173724974878720,usairways change well late flightr find flight scheduled isnt ready,negative
568173388663013377,usairways cancelled flightlations delay causing miss connecting flight another night home thanks pathetic,negative
568173151798108161,usairways thats understandable issue creating new flight without personnel iti changed plan accommodate,negative
568172839758630912,usairways thanks need locate luggage,negative
568171538324840449,usairways havent departed yet let get high hope everything schedule far,positive
568171144504872961,usairways thanks showing interest greenville sc,negative
568170794670551040,usairways app suck ball compared americanair,negative
568170119664443393,usairways usairways flight late flight getting charlotte miss connector phoenix thanks last time ever fly usair,negative
568169732895051777,usairways thanks suggestion stop promo message bit run music amp msg say call volume high vrm,neutral
568167414493532161,usairways admiral club clt rude ignorant front desk staffamericanair fallen farthanks doug parker,negative
568166478572204032,usairways clt jfk nasty plane dirty seat amp floor rude flight attendant hopefully aa get cleaned disgusting vile,negative
568166390873653248,usairways paid ticket paypal th still say pending normal want money account,negative
568166268546748416,usairways ok thank told ground delay due snow,positive
568165058229997569,usairways made cancelled flight car reservation came moneywhy reschedule time without crew,negative
568164721406418945,usairways flight cancelled flightled yesterday moved today stop dc flight delayed due lack crew u,negative
568163907325599745,usairways looking forward friend family time arizona,neutral
568163524314144768,usairways dont think already said one responds auto response wait auto response,negative
568163426343784448,usairways americanair first class way headed portlandjetport,positive
568162673981943808,usairways started trying reach real person hour ago still luck,negative
568162091175182336,usairways u wife boston say snow right,negative
568162061278011392,usairways tried call customer service line kept que min please hold dont care,negative
568161997935607808,usairways see lie auto respond insulting email suck,negative
568161284249796608,usairways pple great job w madness however system need help appreciate hard work amp push b better,positive
568160713170149376,usairways thanks giving away seat another fine job,positive
568159483786084352,usairways faanews stuck plane due snow boston actually snowing boston usair flight u,negative
568158427664527360,usairways ive waiting desk hold min countingphoto desk agent phone flattering,negative
568157856576475136,usairways thanks,positive
568156002941415425,usairways cancelled flighted flight time past daysand experience worstnever,negative
568155954484797442,usairways thanks betty working gate ilm lovely gate agent clt helping get home phx tonight instead tomorrow,positive
568155779225788416,usairways flight saturday mci clt there heavy snow predicted mci u allow change,neutral
568154816414789632,usairways realize weather day day flight keep getting cancelled flighted please prioritize ur passenger help,negative
568153752533733376,usairways help get response usairwayssucks,negative
568153430776287233,usairways drvrugby team back home luggage wet partly damaged happy blizzard,negative
568152863962238976,usairways surprisingly quick response time thanks,positive
568151138421207040,usairways stop cancelled flighting flight provide real help customer strandedinnashville,negative
568150866890522628,usairways strike againlost bag two theworst,negative
568150818572144640,usairways cancelled flight trip la bc weather southwestair easy u air making pay use credit never,negative
568148808993013761,usairways whats point baggage claim ticket dont scan tracking,negative
568144060248170496,usairways access dividend mile week automated phone keep telling call back late flightr frustrated livepersonplease,negative
568143054856712192,usairways cant even track bag see like disappeared,negative
568142922031501312,usairways cant get ahold anyone speak missing mile month since travel amp ive submitted twice online,negative
568141720556322816,usairways sitting plane minute saying another minute something paper work suck,negative
568141479132200960,usairways gonna better day call ive called separate occasion past couple week never get person,negative
568140468854198272,usairways spent room amp transportation whole flight,negative
568140221994250240,usairways ask reimbursement maybe mile added account inconvenience money spend,negative
568139693574848513,usairways asked reimbursement something like mile added account told call customer service,negative
568139479237525505,usairways come home day late flight find guy lost luggage,negative
568139253194067968,usairways doubt gate x cluster every agent encounter saw including one outright rude put,negative
568139144515313664,usairways spend cost flight get free room transportation airport,negative
568138996112445440,usairways voucher give u hotel useless call number say room available expect,negative
568138663864852481,usairways mad cant even believe guy cancelled flight connecting flight leave first stop amp give useless hotel voucher,negative
568138172133183488,usairways priority made considering pending snow storm delay flight hour amp half id like answer,negative
568137336095170560,usairways experienced defines customer service flt flight attendant willing follow passenger bag charge,negative
568136286109888512,usairways ive done everything still luck finding bag dont understand bag could misplaced upsetting,negative
568135839814807552,usairways wasnt q thanks wondering youre one disguised call,negative
568135421445545984,usairways turn americanair difficulty past loyal customer aa platinum flyer usair couldnt unhelpful,negative
568135319876468736,yes nvr fly w usairways missed con flight bc coffeemaker ft couldnt see father put coma,negative
568134930137550848,usairways minute put tsa number min stop holding people hostage requiring dividend mile acct tsa,negative
568134534857764864,usairways would go though entire process get people phone usairwayssucks,negative
568134273628155904,usairways really mean usairwayssucks,negative
568134058242400256,usairways thanks help remind agent ok p heard rumor streaming wifi tvmovie service might installing,positive
568133754142793728,usairways nope done supposed get home pm didnt get home midnight neveragain,negative
568132101729443841,usairways way assist actually answer phone,negative
568129940371214336,usairways would kill give second bad muzak instead constant commercial hold,negative
568128904260685824,usairways would kill let put tsaprecheck number reservation,negative
568128753223794688,usairways would kill let mile expire,negative
568128665801900032,usairways would kill let know many minute might hold,negative
568128399035772928,usairways samsonite totaled happy,negative
568127477555441664,usairways sent letter letter get back nothing form letter half baked reply usairwaysssuck,negative
568126621611372545,usairways least comforting thing pilot sitting stationary plane hour dont really know happened,negative
568124226135130112,usairways thanks,positive
568123193577177089,usairways number cant waitlol usairsucks,negative
568123010638483456,usairways call cant wait see anything happens service really sucksusairwayssucks,negative
568121535233458176,usairways also appreciated hashtag lucycat,positive
568119831519739904,scm usairways hate delay tried although sure timbit,negative
568118361701265408,usairways big fail curbside baggage pittsburgh charge dollar bag,negative
568117268254568448,usairways possible earn dividend mile passenger even purchasing ticket,neutral
568116895305617409,usairways hope thank help traveled halfway across globe want suitcase,negative
568116768868159488,usairways would consider honoring original fare price try flight booking problem ticket,negative
568116602186502144,usairways booked award ticket recently ticket less mile contact without using online form phone,negative
568116534855503872,usairways best follow please,positive
568115611814858752,usairways would pleased reassess business practice goal passenger plane little possible,negative
568114056034324480,usairways thats ok know ill likely never book,negative
568113981866446848,usairways followed complaint procedure get run around service suck usairwayssuck,negative
568113601480757248,usairways dont mind waiting mind waiting plane shouldnt airport room know food,negative
568112409841238016,usairways appreciated however system tell call back late flightr end call need reply thanks,negative
568112232208293889,usairways would board ppl plane b turn deice would ppl wait hour long process,negative
568112076549451776,usairways tried using twitter also gave helpful information thank anyway,negative
568111402084401152,usairways sure sincere apology disappointing customer perspective want loyal customer option,negative
568111178708336640,usairways yeah know thatbut ill spend almost dollar ticket since price gone week,negative
568111010856480768,usairways yeah either refunding money free round trip compensate trouble put,negative
568110197966643201,usairways incompetent airline every day day end,negative
568108522313015296,usairways isnt ticket numberthe transaction still pending,negative
568107310117212161,usairways family longer get early boarding young kid american new parent give u,negative
568106916897034241,usairways patient originally,negative
568106783241211904,usairways agent say,negative
568106054283882496,usairways could laguardia jfk charlotte idea tho,negative
568105570215055360,usairways said meal flight would airline serf food anymore update policy,negative
568105051622756352,usairways nd person called ask could catch name rejected request,negative
568104985935753216,usairways must nice take customer service phone hook fendforyourself,negative
568104744025268224,usairways link broken online baggage locator already tried gave useful information,negative
568104590387884032,usairways spoke phone time resolution im still waiting get money back price jacked,negative
568103967185444866,usairways thanks reaching gold div kj flight changed confirmation dnxv,positive
568102228587884545,usairways stranded philly starving cant get meal voucher even though plane mechanical issue next flight hr,negative
568100935769006080,usairways hold hourconnected wrong department automated systemtransferred another min amp counting,negative
568100712309256192,usairways yes flight attendant wonderful btw secured tray table flailing,positive
568100371794665472,usairways link doesnt work ive tried tracking bag several time still doesnt clarify,negative
568095863731433473,usairways thanks seating next hot athlete flight significantly better,positive
568094172508336128,usairways thank way get bag thanks number,positive
568089253424594944,usairways give stand seat ticketed passenger know connecting flight,neutral
568088650430468096,usairways would guy please send service agent gate b philly people missed connection there,negative
568088090620919808,spend hour hold usairways,negative
568087789004300288,usairways would flight arrive late flight leave passenger connection,negative
568087284483928064,usairways last time checked bag severally damaged one answer baggage call line status chairmanlove,negative
568084495078785024,usairways crazy havent spoken human yet better way,negative
568084209656573952,usairways get assistance flight plane landed hpn connection atl,neutral
568083251866152960,usairways got home hour supposed living airport offered monetary assistance,negative
568083224146149376,usairways ive trying day dont get hung get prompt,negative
568081558625759233,usairways option call back im sitting burning minute waiting error fixed,negative
568081401053974528,usairways day hour hold day charge double flight cant even fix worst service ive ever,negative
568080349286301697,usairways ive trying call day every time system overloaded disconnect really global company help,negative
568080078875324416,usairways also family crisis amp charge full price flight plus change flight even emergency,negative
568079676612087808,usairways wheres apology,negative
568079633998086144,usairways thank sad couldnt talk real person amp kept getting disconnected automated msg,negative
568079446592385025,usairways flight today showing time online able check called amp told cancelled flightled put hold hr ago help,negative
568079024943194112,usairways new tag line got alive,negative
568078627687890946,usairways day row call still cant get anyone phone actually employee,negative
568077746481586176,usairways announced people going fl via charlotte would go different plane amp gate direct flight logic,neutral
568077686507229184,usairways realized americanair advantage number wasnt used flight get ff mile,neutral
568077470085341184,usairways company see passenger customer,negative
568077090656002048,usairways way someone contact agent available need help flight booking problem award flight,negative
568076483664568320,usairways flight delayed hour reason given sure love flying airline whatajoke,negative
568075934609346560,usairways got home need bag direct desk number savannah,negative
568075902493593600,usairways hope last spoke baggage team werent sure city bag,negative
568074163270905856,usairways thank busy time,positive
568073860911927296,usairways flight delayed rerouted much sorry inconvenience checkin agent notimpressed,negative
568073698877554689,usairways americanair min delay thanks maintenance issue thanks wasting day,negative
568073191068794880,usairways one complain much really hour minute still nothing agent agent,negative
568072770103308288,usairways thanks,positive
568070522908442625,usairways thanks crappy hotel food taxi bill followed standby cancelled flightlation usairways,negative
568070439945306112,usairways confirm havent charged,neutral
568070386627305472,usairways hey booked flight isabelle gramp boston lax said charged credit card transaction didnt go,negative
568069549591035904,usairways amazing follow back please,positive
568069363280035840,usairways ive hold divident mile service desk minute thats hung first time,negative
568066292114001921,usairways useless airway day trying get home standby result cancelled flightlation usairways,negative
568064972086906880,usairways vacation get cancelled flightled hold minute still havent talked anyone failure,negative
568064947214782464,usairways response day thanks,negative
568064178478571520,usairways never travel insanity storm inevitable making u hold add lap child badservice,negative
568064027437301760,usairways word flight getting dfw near future stuck plane gate hour,negative
568063386321158145,usairways thanks much,positive
568063225859739648,usairways recently moved got new license booked flight month ago used old license need change,neutral
568063182230724608,usairways systemic problem mail come usairways spf record disallows dm detail,neutral
568063122755485696,usairways little help u husband hold hour something take minute complete,negative
568062007108190210,usairways recently moved got new license booked flight month ago used old license need change,neutral
568061470933540864,usairways might need plane get somewhere remember arent choice makeovertimecustomerserviceplease,negative
568061283200839681,usairways still cant get travel day ridiculous donthavehighhopes,negative
568061166871846912,usairways spf record error causing email noreplyusairwaysmobilecom go spam filter dns admin need fix,negative
568059390135304193,usairways best follow please,positive
568058820376854528,usairways seat next b flight seattle tray table falling,negative
568057241435303936,usairways nd time occurred week im patient choice antitrust issue,negative
568057232392380416,usairways vacation budget blown bc lack communication usairways never use refer anyone,negative
568055678201438208,usairways credit bank account two day work ive missed cancelled flightlations,negative
568055631065653250,usairways dont need rebook need know policy,negative
568055537952284672,usairways reflight booking problem necessary cant afford deal kind unprofessionalism would however like type credit,negative
568053919575875584,usairways odds get flight delta actually get orlando today dayslate flight,neutral
568053728944791552,usairways standing one saying anything ill likely missing flight bwi,negative
568053507179163648,usairways long take receive ticket americanair itin booked via u flight,neutral
568053414682361856,usairways useless tweet ive ever seen,negative
568053242426470401,usairways got worst service ive ever seen airline cancelled flightled flight rude employee currently flight delayed,negative
568050773910622209,usairways youre going make wait long phone line help thats part problem,negative
568046797475553280,usairways hr cant wait anymore hr nothing frustrated usairways,negative
568045111189372928,usairways ive called day cant get thru secret method use doesnt result hanging,negative
568044626654806016,usairways policy changing flight different date flight delayed,negative
568040818059190273,usairways checked online tomorrow flight thought get auto upgrade already got email saying seat,neutral
568039715699609600,usairways last name pordes,neutral
568039648964026368,usairways tell reservation rebook,neutral
568039498015223808,usairways arent twitter reservation connected people want reservation duh,negative
568037876761546753,usairways still air deicing plane ill miss connect customer service helpfulim hoping catch next flight,positive
568036804542275584,usairways trying go nashville london idea would good time fly nashville right americanair,neutral
568035844088590336,usairways usairways unacceptable holdtime really,negative
568034808598810625,usairways push rebook number,negative
568034537411895296,usairways tell flight clt srq wait,negative
568033591973847040,usairways bohnjai lost bag phl baggage handler broke open bag stole camera,negative
568032561462689793,usairways empty first class seat flight check wouldnt automatically upgraded,neutral
568032524749942784,usairways grade trip flight timeliness cancelled flightations customer service flight attendant,negative
568031706944540672,usairways thanks mean lot verbally cussed charged extra bag amp told dont feel like dealing,negative
568030511530172416,usairways stuck cae need reflight booking problem next flight possibly dm info,negative
568029718173356033,usairways useless amp rude employee ever philadelphia airport never fly,negative
568029682626650112,usairways work hard making sure thing flow smoothly keeping positive,positive
568029222574407680,usairways boarding yet depart thanks response,positive
568027698452426752,usairways totally understand weather frustrated thanks,positive
568026425535516674,usairways tell get please,negative
568024213753364480,usairways sdfairport really needed back home yesterday work today plane sitting hour peeved,negative
568022599843893248,usairways gate agent working everyone resolve connecting flight issue concern,negative
568022411783888896,usairways thats flight placed original flight charlotte cancelled flightled hr delay,negative
568018287302447104,usairways thx gate agt john pascucci finding u flight clt pvd original one cancelled flightled,positive
568016802191683586,usairways st reaccommodation delayed flight one amp gate agent still hasnt mumbled word folk getting anxious,negative
568015003883859969,usairways best follow please,positive
568013199599120384,usairways please dont go check process americanair us mco absolute disaster,negative
568010412798509056,usairways phone talk real person,negative
568008391773196288,usairways week since took money left u stranded hour home rent car still helped u,negative
568006455317667840,usairways gave,negative
568006084360863745,usairways ive hold one hour four minute reservation line possibly business way,negative
568004984937287680,usairways lack communication office customer amp yall never update ur system u guy established mess,negative
568004004183203840,usairways u guy get much many customer fucking badly u,negative
568003851145461760,usairways americanair svllindia provides best logistics experience people india mumbai surat navimumbai,positive
568002085888897025,usairways last night charlotte nc im seriously debating never flying minute tarmac connection leaf,negative
567997512310767616,usairways hi could protect u case still ground checked luggage still chance make original,neutral
567988647263252480,usairways great still help,negative
567979842882428928,usairways forsythfactor hope weather delay help reroute lodging non stop way go,negative
567970771718578176,usairways didnt reroute bos jax via dca clt instead forcing overnight dca passengerslose,negative
567969619849265153,usairways appreciate hard work still gave gthour dsearls,negative
567929116969684993,usairways luggage delayed im looking compensation since know charged forgot,negative
567928302725263360,usairways americanair stranded cold texas getting sick overbooked flight gave seat away gooutofbusiness,negative
567926839630557184,usairways worst experience ever unable help phone told last min cabin crew unavailable flight never usairways,negative
567925957090238464,thanks usairways fispahani weather disruption caused crew run late flight sorry delay flight,negative
567923361256460288,usairways minute delay absurd feel free provide credit,negative
567923103080275968,usairways fuck,negative
567921295473512448,usairways even dime free ticket worsttraveldayever,negative
567919849088770048,usairways disappointment making arrangement amp sleeping toddler zero assistance usair maddening,negative
567919531068391425,usairways thank,neutral
567918161540046848,usairways thanks see agent unhelpful got voucher others unexplained reason,negative
567916726668644352,usairways min scheduled departure still sitting terminal communication would lovely,negative
567915852260978688,usairways day disaster rude employee help amp hotel flying amp fly alot dallasraisenow,negative
567910107163541504,usairways traveling year old would appreciate holding end good business hosting u unanticipated layover,negative
567909745211879424,usairways missed flight connection due flight attendant delay yet voucher part fail,negative
567909106553483264,usairways course never tho thanks tweetin ur concern doin anythin fix happened ill choose wiser next time,negative
567908831545544706,usairways absolutely knew would try blame weather deny u voucher phoenix totally false crew issue,negative
567908764650774529,usairways half inch snow charlotte overwhelming,negative
567908702088376320,usairways phone look like global,neutral
567908391256875008,usairways already filed report personally airport however idea even tracking number,negative
567908046619439104,usairways already called option flight reimbursed never unreliable business traveler,negative
567906248852533248,usairways saving grace flight attendant dallas amazing wish would transfer delta would see,negative
567905855653421056,usairways link lead website wont open cell phone good job shocking airline folding,negative
567905194563997696,usairways flight u got cancelled flightled due lack flight crewi told id reimbursed hotel contact,negative
567905184040382464,usairways need apology unfortunate situation date ive landed suppose land,negative
567904569679880192,usairways minute mean public transit home expensive cab promise doesnt make,negative
567904438834167809,usairways sister supposed leave go back al shes getting nc kidding neverflyusairways,negative
567903480993558528,usairways really drunk someone stop serving,negative
567898269961101313,usairways best airway follow please,positive
567897883875217408,usairways hr flight delay delay land even real life get plane wanna go home heel click,negative
567897643873148928,usairways flt ground dont gate u dca happening,negative
567897182545686528,usairways shout redheaded gate agent flt dca chs tonight didnt get name great,positive
567896872892899330,usairways im sick living airport getittogether,negative
567896040982069249,usairways jfk baggage office actually run paper hotel voucher thislinehasntmovedforanhour,negative
567894427244589056,usairways dude named shaquille desk charlotte incredibly professional helpful v crazy angry people tonight,positive
567893710949588993,usairways really u gave scotch rock control drunk would let sister change seat grouping,negative
567892300551991296,usairways awesome usair tysvm lt,positive
567889710129029121,usairways thank,positive
567889613714522113,usairways would lovely great people working organization,positive
567887623953457152,usairways jfk baggage office open help rebook u cancelled flightled flight dca shameful,negative
567885719894642688,usairways hey let flight get gate hour late flight fate dozen kid board,negative
567885057085566977,usairways,neutral
567881731967229953,usairways flight update doesnt help waiting min arrival waiting plane leave gate write,negative
567881730490646528,usairways tyvm usair happy night lt,positive
567881096647569408,usairways thanks hectic everyone action dont represent company well imo,positive
567880416201293824,usairways husainhaqqani mr husain u shld protest well one ur party member rehman malik delayed pia flight hour,negative
567878696356433920,usairways good hold hour xday since sun book way flt dividend mile agent send hold hell furious,negative
567875699056467968,usairways im sure dont question still remains found crew wont come flt tks,negative
567875552377450497,usairways impressed airline would feel lot better flying upgraded first class tomorrow,negative
567874275388043264,usairways glad home great people got home safely sad others didnt get back bc scheduling problem,positive
567874261085454338,usairways update hr delayed obviously isnt date havent boarded,negative
567872406628356096,usairways noltnancy may bewhat issucks fail,negative
567871168214106113,usairways whole handling jokeboston logan one little old ladyone handling customer,negative
567867498126770176,usairways appreciate response,positive
567867090729861120,usairways erickofiejones long billing cycle,neutral
567866540424560640,usairways hold wont let use companion voucher online,negative
567866162865971201,usairways one helpful never fly airline neveragain spreadtheword,negative
567865703765798912,usairways wont hour holding give couldnt borrow phone longer hour,negative
567865044580638720,usairways ive sitting charlotte airport hour waited crew maintenance neveragain,negative
567864523585118208,usairways delayed flight time cancelled flighting angry rude worker providing helpful service,negative
567864395264573441,usairways daughter stranded charlotte u airway cancelled flightled flight tonight completely dissatisfied usairways,negative
567862814578061312,usairways thanks kevin team fish phl great service recovery tonight appreciate,positive
567861901603901440,usairways commitment excellence b praised get wrong city day late flight right one day late flight customerservice,negative
567860775752208385,usairways car service hotel food hotel cost bc cancelled flightlations fall customer last minute notification,negative
567860351569649664,usairways im amazed lack communication passenger,negative
567860313883693056,usairways told csr would close acct couldnt care less,negative
567860175740092416,usairways beware barklays bank terrible cust service assist know go badly written bookin english,negative
567860107960324096,usairways call weather act god refuse help wife kid sympathy,negative
567859888480772096,usairways bad weather shouldnt mean bad service,negative
567859714169708544,usairways stuck charlotte treated like nobody staff,negative
567859601900740609,usairways flight keep getting delayed cancelled flighted information worst customer service ever,negative
567859008230563840,usairways reservation sync mean hold w customer service min want idea,negative
567858957546561536,usairways sits throne lie,negative
567857402340450305,usairways wheres bag called noon promising today would like update like website promise need bag,negative
567857221159297024,usairways flt tampa clt late flight gonna miss conn bos,negative
567856486950576128,usairways im flight finally air enough food feed customer movie entertainment hr flight,negative
567855788699607040,usairways hope pilot good day,neutral
567854566122864640,usairways thanks help left message dca lost found finger crossed find,positive
567851387641597952,usairways worst airline ive ever flown guy treated like garbage today,negative
567851275599110144,usairways water flight dca first time ive ever seen happen executiveplatinummeansnothing iwantcoffee,negative
567850746319753217,usairways eh happens think ill survive thanks,neutral
567850465406394368,usairways voucher past trip delayed thought talk someone phone use true,negative
567849500536152064,usairways wont help cant believe wouldnt take full fare first class gave away platinum member profit,negative
567849102731526144,usairways hour hold customer service without anyone answering ridiculous,negative
567848843372601346,usairways im cust svc line charlotte nc agent better game,neutral
567848107456749569,usairways flight full,neutral
567847966989508608,usairways delayed three time finally boarded waiting minute told plan completely powered,negative
567847737061941249,usairways hour hour four hour like joke,negative
567847344307347456,thanks usairways trip screwed ive move meeting dinner im still nyc yet,negative
567847120990048256,usairways dont need check status flight plane door malfunction get together,negative
567846359631564800,usairways freaking fact fixing engine charlotte orlando longday,negative
567843415716732928,usairways told record refund someone please help long day,negative
567842647739654144,usairways tried speaking multiple people reservation desk min hold waivethefee poorcustomerservice neptune,negative
567842466851905536,usairways put back hold hour completely unacceptable,negative
567842439911858176,usairways stop reposting autoresponse return flight home imateacher couldnt get rsw neptunewaivethefee notmyfault,negative
567842370533867520,usairways contd put pm flite tonite think shes worst customer service ever u need fix,negative
567842366473834498,usairways thank glad heading home great people call center,positive
567841818357964800,usairways thx replying trying get thru many time amp vmail people hanging u talked techcontd,positive
567840815331991552,usairways flight booking problem cld time select manage flight booking problem month emailed response help,negative
567840122454052864,usairways ha youre fun,positive
567840103122509825,usairways ur service shitty pilot never showed waited hour another pilot supposed come didnt cancelled flighted,negative
567834881939546113,usairways long flight,neutral
567834021293596672,usairways flying high thanks,positive
567832862130577408,usairways ticket couldnt used bc unable get departing dest rsw bc blizzard bos told way use credit fine,negative
567832821013848064,usairways cant get reservation take look hour hold time reasonable industry,negative
567832250110337024,usairways hour hold oh wait less minute useless csr talked put back hold last minute,negative
567832153670705152,usairways thanks would better gate agent c charlotte boarding flight,positive
567831160978677760,usairways flt clt day supposed depart still crew schedulecontact pilot,negative
567830991491997696,usairways ask ice attendant snap dont ice cart min late flightr cup ice people row ahead,negative
567829906861793280,usairways thanks,positive
567823045215313920,usairways ive waiting callback eight hour much longer,negative
567822717665198080,usairways half hour hold hope feel good steaming pile shit americanair paid far much,negative
567822117237170178,usairways redeemed flight call negotiate thank lord im heading home,negative
567822098950791168,usairways total b offered pay full first class airfare told sold seat gave seat others crap,negative
567821288820203520,usairways hold u min wasting time amp dont appreciate wheresthecustomerserviceat,negative
567820647465803776,usairways u gate open min waiting great way finish hour delayed arrival,negative
567820135265759232,usairways strike emilylyonss strongly suggest live tweet ordeal medium team appreciates update,negative
567819711950635009,usairways flight first hour wait deadhead crew deadhead crew take overhead bin space paying customer annoyed,negative
567819606904295424,usairways weather mess south missed connection clt impressed though cust serv phone rep today,positive
567818961716387840,usairways really middle initial versus middle name else spending time computer issue,negative
567818690096541696,usairways disappointed wasnt allowed change seat checking early online flight tomorrow morning,negative
567818509650124800,usairways theyre reservation number none hungary phone working make difficult,negative
567816651900583936,usairways week refund ticket totally unacceptable fix ill put blast social medium tv,negative
567813042576199680,usairways yes pay pocket u helping loosing first class ticket coach want resolution comp,negative
567812687893262336,usairways frustrating daysno flight home changed airline thank phl usairway employee amp united help getting back iah,positive
567812370690605056,usairways satesq there one flt phlcrw per day,neutral
567812369902133248,usairways americanair staff member looking like two head check website,negative
567811918711504896,usairways traveling lax clt hts rebooked tomorrow due travel advisory,neutral
567811573265260544,usairways flight brother rebooked able give info phone get pas club,negative
567810259675537408,usairways flight thanks,positive
567809403668430849,usairways flight delayed hour deadhead crew let make paying customer wait great service usairways,negative
567808893464899584,usairways ur going charge wifi make sure work brutal dialup b time thing load theend goodday,negative
567808843373105152,usairways anyone working today anyone want pick phone,negative
567808567580041216,usairways ive hold minute there lack quality service nobody care hate shitty airline,negative
567807786748284928,usairways stranded ernievigil phoenix w broken foot flight fd sunday sickcrew cancelled flighted mechanic flight today,negative
567805465854488579,usairways best airway follow back please,positive
567805039583199235,usairways rude arrogant gate personnel uncalled unprofessional theworst,negative
567804923782627330,usairways wont waive fee flight cancelled flightlation due neptune use credit fee couldnt reach destination bostonbbb notmyfault,negative
567804700951855104,usairways thank thanks accommodating,positive
567803627714138112,usairways amazing best follow please,positive
567803477762797570,usairways feeling helpless tanpa airport talk someone flight delayed time need help missed connection prob,negative
567803306928775168,usairways wont waive fee due neptune cant use credit wo paying fee couldnt get destination use tic waivethefee,negative
567803049130094592,usairways wonder lowest rated airline america shameful usairways,negative
567802808876158976,usairways even still business trying call hour pathetic,negative
567802781877407744,usairways thanks,positive
567802602738708480,usairways wow airline joke absolutely horrendous customer service guy ashamed,negative
567802570912305152,usairways flight cancelled flighted neptune could get destination notmyfault waivefee ripoff poorcustomerservice,negative
567802378041450496,usairways best airway follow please,positive
567802255215460353,usairways waive fee time cancelled flightation waive future date usairways ripoff poorcustomerservice,negative
567802008292564992,usairways flight sitting jfk delay hr employee load bag terrible,negative
567801274293563393,usairways rebooked handled unprofessionally cancelled flightations happen disorganization uncalled,negative
567800771774001153,usairways conf number fmjtyl delayed chance getting earlier flight fll phx,neutral
567800315093979138,usairways called time last three day thats unacceptable im willing wait hold thats option,negative
567800210064420864,usairways amazing best follow please follow back,positive
567799968279560194,usairways ive hold hour need rebook flight please help,negative
567799412538494976,usairways u left coat luggage anticipation cramped overhead bin,negative
567797906977083392,usairways im traveling around world end year number good,negative
567796792847499265,usairways dont know ive tried call confirmation call arent going thru let know,negative
567794202730577920,usairways get free wifi since flight cancelled flightled,negative
567793186698190848,usairways rebooked sucked big time crappy layover customer service subpar,negative
567793072060276736,usairways sending thanks employee freddie phl admiral club east allowing give day pas sibling stuck today,positive
567791865823789056,usairways done sadly flight clt gotten ind today head back tampa tmrw,negative
567791526370365440,usairways holding min listening shitty ad repeat credit make hate airline even delta better,negative
567791019086065664,usairways would way wether delayed yet love charlotte ice storm good luck mad customer,negative
567790793197629440,usairways please staff flight approproately entire flight delayed fa isnt shouldnt left delta,negative
567790572833103872,usairways tooooo many cancelled flightations chain command hate,negative
567790175813681153,usairways cancelled flightled flight refused give voucher despite flight day usairways neveragain,negative
567789902633664512,usairways think staying w airline amp rescheduling flight shouldnt absorb fee cost flight,negative
567788578026311680,usairways thats u guy choice,positive
567788199175786496,usairways thanks,positive
567787449053872128,usairways im cool weather delay etc lying deceiving passenger keep changing reprehensible yousuck,negative
567786807224705027,usairways want get home wednesday joke hr cancelled flightlations delay enough,negative
567786151370629121,usairways drink voucher next flight winkwink,positive
567784773780013057,usairways nice touch using first name intimate ill filing claim soon reimbursed u airway day,positive
567783713833234432,usairways airline embarrassing get bad weather isnt fault response couldnt worse,negative
567782686077747200,usairways update flight orf phl one gate,negative
567782645975625729,usairways yes work firefox everything finish purchase button turn gray never submits couple week,negative
567781757274292224,usairways hour late flightr flight cancelled flightled gotta work internal communication skill,negative
567781582791278592,usairways horrible experience flying montego bay philadelphia check golf bag constant selling inflight,negative
567781477761314816,usairways told gate open ord needed wait min still waiting min,negative
567781227537915906,usairways sign boarding please get another update,negative
567781176375803905,usairways still cant get real person phone book flight ready go jetblue since care usairwayssucks,negative
567780624531222528,usairways missing flight reflight booking problem x walked onto another flight phone still seat,positive
567779193342423040,usairways great job communicating passenger flight doesnt exist anymore,negative
567778512548167680,usairways thanks travis phl east checkin knowing baggage policy ski amp boot count teach mgr didnt know,positive
567778498723737600,usairways thx responding bag came mad rush towards end jetwaywhy put thru baggage claim,negative
